program,rewrite_id,dataset,variant,run,relation,rule_kind,rule,rule_runtime_ms,rule_num_tuples,rule_source
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,29,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1565.308,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,3,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",289.915,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,3,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",418.217,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,3,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57.862,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,3,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1695.622,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,30,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",297.047,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,30,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",427.165,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,30,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57.067,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,30,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1570.283,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,4,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",290.999,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,4,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",421.345,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,4,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",56.172,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,4,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1568.283,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,5,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",300.11,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,5,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",432.61,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,5,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",56.657,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,5,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1573.762,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,6,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",299.174,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,6,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",455.93,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,6,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",56.89,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,6,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1556.757,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,7,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",291.515,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,7,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",431.897,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,7,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57.743,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,7,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1560.818,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,8,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",298.386,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,8,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",429.202,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,8,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57.341,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,8,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1564.425,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,9,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",296.986,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,9,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",425.968,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,9,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",55.878,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,noopt,9,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1531.39,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,1,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",294.227,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,1,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",435.539,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,1,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",56.284,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,1,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1533.841,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,10,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",311.281,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,10,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",451.211,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,10,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57.295,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,10,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1585.438,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,11,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",296.621,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,11,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",440.318,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,11,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57.5,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,11,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1583.563,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,12,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",297.9,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,12,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",449.231,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,12,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",59.3,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,12,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1573.317,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,13,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",304.976,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,13,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",423.58,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,13,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57.082,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,13,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1612.519,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,14,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",302.522,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,14,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",437.28,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,14,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",55.7,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,14,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1534.055,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,15,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",291.292,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,15,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",417.295,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,15,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",56.479,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,15,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1543.134,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,16,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",291.613,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,16,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",429.83,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,16,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",55.97,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,16,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1552.087,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,17,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",307.896,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,17,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",459.544,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,17,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",57.624,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,17,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1565.111,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,18,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",315.933,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,18,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",444.96,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,18,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",66.947,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,18,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",1589.76,432038,0_origineel_programma_bounded_negation_voor_herschrijving.dl [17:1-17:69]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,19,T1,non-recursive-rule,"T1(x,y) :- 
   edge(x,y),
   edge(y,z),
   !edge(z,x).",296.029,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [7:1-7:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,19,T2,non-recursive-rule,"T2(x,y) :- 
   edge(x,y),
   !edge(y,z),
   edge(z,x).",443.347,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [11:1-11:49]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,19,result_bounded_negation,non-recursive-rule,"result_bounded_negation(x,y) :- 
   T1(x,y),
   T2(x,y),
   x != y.",56.865,67499,0_origineel_programma_bounded_negation_voor_herschrijving.dl [18:1-18:61]
