rewrite_id,rewrite_label,dataset,variant,run,source_file,relation,rule_src,rule_runtime_us,rule_num_tuples,rule_maxRSS_post,rule_runtime_ms
3,3_unfolding,data_5000nodes_0p1density,std,30,3_unfolding__data_5000nodes_0p1density__std__run30.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2539776,0,331008,2539.776
3,3_unfolding,data_5000nodes_0p1density,std,30,3_unfolding__data_5000nodes_0p1density__std__run30.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2576821,0,331392,2576.821
3,3_unfolding,data_5000nodes_0p1density,std,30,3_unfolding__data_5000nodes_0p1density__std__run30.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2572474,0,331776,2572.474
3,3_unfolding,data_5000nodes_0p1density,std,30,3_unfolding__data_5000nodes_0p1density__std__run30.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2581012,0,332032,2581.012
3,3_unfolding,data_5000nodes_0p1density,std,30,3_unfolding__data_5000nodes_0p1density__std__run30.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2555282,0,332288,2555.282
3,3_unfolding,data_5000nodes_0p1density,std,30,3_unfolding__data_5000nodes_0p1density__std__run30.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2545720,0,332672,2545.72
3,3_unfolding,data_5000nodes_0p1density,std,30,3_unfolding__data_5000nodes_0p1density__std__run30.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2544349,0,333184,2544.349
3,3_unfolding,data_5000nodes_0p1density,std,30,3_unfolding__data_5000nodes_0p1density__std__run30.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2543795,0,333568,2543.795
3,3_unfolding,data_5000nodes_0p1density,std,30,3_unfolding__data_5000nodes_0p1density__std__run30.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2564193,0,333824,2564.193
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,+disconnected0,"+disconnected0() :- 
   edge(_,_).",2,1,275968,0.002
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3718251,2498908,329472,3718.251
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2574681,0,329856,2574.681
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2542367,0,330112,2542.367
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2550223,0,330496,2550.223
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2535583,0,330880,2535.583
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2504532,0,331264,2504.532
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2520254,0,331648,2520.254
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2528707,0,332032,2528.707
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2518244,0,332416,2518.244
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2515281,0,332800,2515.281
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2512617,0,333184,2512.617
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2518772,0,333568,2518.772
3,3_unfolding,data_5000nodes_0p1density,std,4,3_unfolding__data_5000nodes_0p1density__std__run4.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2510913,0,333824,2510.913
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,+disconnected0,"+disconnected0() :- 
   edge(_,_).",2,1,275968,0.002
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3798028,2498908,329600,3798.028
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2573148,0,329984,2573.148
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2535227,0,330368,2535.227
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2534524,0,330752,2534.524
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2524372,0,331136,2524.372
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2534657,0,331520,2534.657
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2593794,0,331904,2593.794
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2528766,0,332160,2528.766
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2530548,0,332544,2530.548
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2526984,0,332928,2526.984
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2541432,0,333312,2541.432
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2590495,0,333824,2590.495
3,3_unfolding,data_5000nodes_0p1density,std,5,3_unfolding__data_5000nodes_0p1density__std__run5.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2614429,0,334208,2614.429
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,+disconnected0,"+disconnected0() :- 
   edge(_,_).",2,1,276096,0.002
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3750667,2498908,329600,3750.667
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2562198,0,329984,2562.198
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2567343,0,330368,2567.343
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2555813,0,330880,2555.813
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2565846,0,331264,2565.846
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2541388,0,331520,2541.388
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2562661,0,331904,2562.661
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2533445,0,332288,2533.445
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2566601,0,332672,2566.601
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2544234,0,333056,2544.234
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2617675,0,333312,2617.675
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2599971,0,333696,2599.971
3,3_unfolding,data_5000nodes_0p1density,std,6,3_unfolding__data_5000nodes_0p1density__std__run6.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2533962,0,334080,2533.962
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,+disconnected0,"+disconnected0() :- 
   edge(_,_).",1,1,276096,0.001
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3869505,2498908,329600,3869.505
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2561657,0,329984,2561.657
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2532784,0,330240,2532.784
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2539212,0,330624,2539.212
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2503606,0,331136,2503.606
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2522009,0,331520,2522.009
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   x != z1,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2553310,0,331904,2553.31
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2560364,0,332160,2560.364
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2527519,0,332672,2527.519
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   y != z1,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2541947,0,333056,2541.947
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   y != z2.",2543157,0,333440,2543.157
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   x != y,
   z2 != x.",2528454,0,333696,2528.454
3,3_unfolding,data_5000nodes_0p1density,std,7,3_unfolding__data_5000nodes_0p1density__std__run7.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z1),
   y != x,
   z1 != x,
   edge(z2,x),
   +disconnected0(),
   y != z2,
   z2 != x,
   x != y.",2557546,0,334208,2557.546
3,3_unfolding,data_5000nodes_0p1density,std,8,3_unfolding__data_5000nodes_0p1density__std__run8.json,+disconnected0,"+disconnected0() :- 
   edge(_,_).",1,1,276096,0.001
3,3_unfolding,data_5000nodes_0p1density,std,8,3_unfolding__data_5000nodes_0p1density__std__run8.json,result_positive_rewritten,"result_positive_rewritten(x,y) :- 
   edge(x,y),
   edge(y,z),
   edge(z,x).",3800060,2498908,329472,3800.06
