rewrite_id,rewrite_label,dataset,variant,run,source_file,program_runtime_us,program_runtime_ms,program_maxRSS_MB
7,7_original_unfolded,data_5000nodes_0p1density,std,7,7_original_unfolded__data_5000nodes_0p1density__std__run7.json,9741688,9741.688,322.375
7,7_original_unfolded,data_5000nodes_0p1density,std,8,7_original_unfolded__data_5000nodes_0p1density__std__run8.json,9727997,9727.997,322.5
7,7_original_unfolded,data_5000nodes_0p1density,std,9,7_original_unfolded__data_5000nodes_0p1density__std__run9.json,9888452,9888.452,322.125
7,7_original_unfolded,data_5000nodes_0p1density,std,10,7_original_unfolded__data_5000nodes_0p1density__std__run10.json,9732602,9732.602,322.375
7,7_original_unfolded,data_5000nodes_0p1density,std,11,7_original_unfolded__data_5000nodes_0p1density__std__run11.json,9760987,9760.987,322.375
7,7_original_unfolded,data_5000nodes_0p1density,std,12,7_original_unfolded__data_5000nodes_0p1density__std__run12.json,9845919,9845.919,322.375
7,7_original_unfolded,data_5000nodes_0p1density,std,13,7_original_unfolded__data_5000nodes_0p1density__std__run13.json,9811997,9811.997,322.625
7,7_original_unfolded,data_5000nodes_0p1density,std,14,7_original_unfolded__data_5000nodes_0p1density__std__run14.json,9777974,9777.974,322.125
7,7_original_unfolded,data_5000nodes_0p1density,std,15,7_original_unfolded__data_5000nodes_0p1density__std__run15.json,9596841,9596.841,322.125
7,7_original_unfolded,data_5000nodes_0p1density,std,16,7_original_unfolded__data_5000nodes_0p1density__std__run16.json,9627176,9627.176,322.375
7,7_original_unfolded,data_5000nodes_0p1density,std,17,7_original_unfolded__data_5000nodes_0p1density__std__run17.json,9761085,9761.085,322.25
7,7_original_unfolded,data_5000nodes_0p1density,std,18,7_original_unfolded__data_5000nodes_0p1density__std__run18.json,9755948,9755.948,322.375
7,7_original_unfolded,data_5000nodes_0p1density,std,19,7_original_unfolded__data_5000nodes_0p1density__std__run19.json,9761291,9761.291,322.5
7,7_original_unfolded,data_5000nodes_0p1density,std,20,7_original_unfolded__data_5000nodes_0p1density__std__run20.json,9837993,9837.993,322.25
7,7_original_unfolded,data_5000nodes_0p1density,std,21,7_original_unfolded__data_5000nodes_0p1density__std__run21.json,9653393,9653.393,322.25
7,7_original_unfolded,data_5000nodes_0p1density,std,22,7_original_unfolded__data_5000nodes_0p1density__std__run22.json,9722539,9722.539,322.5
7,7_original_unfolded,data_5000nodes_0p1density,std,23,7_original_unfolded__data_5000nodes_0p1density__std__run23.json,9694236,9694.236,322.25
7,7_original_unfolded,data_5000nodes_0p1density,std,24,7_original_unfolded__data_5000nodes_0p1density__std__run24.json,9768805,9768.805,322.25
7,7_original_unfolded,data_5000nodes_0p1density,std,25,7_original_unfolded__data_5000nodes_0p1density__std__run25.json,9679949,9679.949,322.375
7,7_original_unfolded,data_5000nodes_0p1density,std,26,7_original_unfolded__data_5000nodes_0p1density__std__run26.json,9736437,9736.437,322.375
7,7_original_unfolded,data_5000nodes_0p1density,std,27,7_original_unfolded__data_5000nodes_0p1density__std__run27.json,9876046,9876.046,322.25
7,7_original_unfolded,data_5000nodes_0p1density,std,28,7_original_unfolded__data_5000nodes_0p1density__std__run28.json,9805819,9805.819,322.375
7,7_original_unfolded,data_5000nodes_0p1density,std,29,7_original_unfolded__data_5000nodes_0p1density__std__run29.json,9721274,9721.274,322.5
7,7_original_unfolded,data_5000nodes_0p1density,std,30,7_original_unfolded__data_5000nodes_0p1density__std__run30.json,9740143,9740.143,322.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,1,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run1.json,21733801,21733.801,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,2,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run2.json,21803187,21803.187,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,3,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run3.json,21975241,21975.241,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,4,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run4.json,21832091,21832.091,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,5,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run5.json,21931947,21931.947,854.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,6,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run6.json,21850276,21850.276,854.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,7,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run7.json,22020233,22020.233,853.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,8,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run8.json,21844276,21844.276,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,9,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run9.json,21984067,21984.067,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,10,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run10.json,21594974,21594.974,854.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,11,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run11.json,21663769,21663.769,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,12,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run12.json,21387117,21387.117,854.5
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,13,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run13.json,21941158,21941.158,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,14,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run14.json,21879476,21879.476,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,15,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run15.json,21950851,21950.851,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,16,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run16.json,21812966,21812.966,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,17,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run17.json,21792284,21792.284,853.875
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,18,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run18.json,21836874,21836.874,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,19,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run19.json,21925485,21925.485,854.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,20,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run20.json,21796686,21796.686,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,21,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run21.json,21913561,21913.561,854.125
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,22,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run22.json,21884913,21884.913,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,23,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run23.json,21809348,21809.348,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,24,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run24.json,21875667,21875.667,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,25,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run25.json,21871330,21871.33,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,26,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run26.json,21677765,21677.765,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,27,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run27.json,21834086,21834.086,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,28,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run28.json,21642038,21642.038,854.375
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,29,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run29.json,21810442,21810.442,854.25
0,0_origineel_programma_bounded_negation_voor_herschrijving,data_5000nodes_0p2density,noopt,30,0_origineel_programma_bounded_negation_voor_herschrijving__data_5000nodes_0p2density__noopt__run30.json,21952797,21952.797,854.125
3,3_unfolding,data_5000nodes_0p2density,noopt,1,3_unfolding__data_5000nodes_0p2density__noopt__run1.json,80942895,80942.895,658.5
3,3_unfolding,data_5000nodes_0p2density,noopt,2,3_unfolding__data_5000nodes_0p2density__noopt__run2.json,81046644,81046.644,658.25
3,3_unfolding,data_5000nodes_0p2density,noopt,3,3_unfolding__data_5000nodes_0p2density__noopt__run3.json,81270137,81270.137,658.375
3,3_unfolding,data_5000nodes_0p2density,noopt,4,3_unfolding__data_5000nodes_0p2density__noopt__run4.json,81326138,81326.138,658.25
3,3_unfolding,data_5000nodes_0p2density,noopt,5,3_unfolding__data_5000nodes_0p2density__noopt__run5.json,80416061,80416.061,658.25
3,3_unfolding,data_5000nodes_0p2density,noopt,6,3_unfolding__data_5000nodes_0p2density__noopt__run6.json,80993784,80993.784,658.125
3,3_unfolding,data_5000nodes_0p2density,noopt,7,3_unfolding__data_5000nodes_0p2density__noopt__run7.json,81270343,81270.343,658.0
3,3_unfolding,data_5000nodes_0p2density,noopt,8,3_unfolding__data_5000nodes_0p2density__noopt__run8.json,81224657,81224.657,658.25
3,3_unfolding,data_5000nodes_0p2density,noopt,9,3_unfolding__data_5000nodes_0p2density__noopt__run9.json,81409643,81409.643,658.25
3,3_unfolding,data_5000nodes_0p2density,noopt,10,3_unfolding__data_5000nodes_0p2density__noopt__run10.json,80738404,80738.404,658.25
3,3_unfolding,data_5000nodes_0p2density,noopt,11,3_unfolding__data_5000nodes_0p2density__noopt__run11.json,80640677,80640.677,658.125
3,3_unfolding,data_5000nodes_0p2density,noopt,12,3_unfolding__data_5000nodes_0p2density__noopt__run12.json,80921502,80921.502,658.5
3,3_unfolding,data_5000nodes_0p2density,noopt,13,3_unfolding__data_5000nodes_0p2density__noopt__run13.json,81095576,81095.576,658.5
3,3_unfolding,data_5000nodes_0p2density,noopt,14,3_unfolding__data_5000nodes_0p2density__noopt__run14.json,80715516,80715.516,658.25
3,3_unfolding,data_5000nodes_0p2density,noopt,15,3_unfolding__data_5000nodes_0p2density__noopt__run15.json,81509242,81509.242,658.125
3,3_unfolding,data_5000nodes_0p2density,noopt,16,3_unfolding__data_5000nodes_0p2density__noopt__run16.json,80645046,80645.046,658.625
3,3_unfolding,data_5000nodes_0p2density,noopt,17,3_unfolding__data_5000nodes_0p2density__noopt__run17.json,80464742,80464.742,658.375
3,3_unfolding,data_5000nodes_0p2density,noopt,18,3_unfolding__data_5000nodes_0p2density__noopt__run18.json,80937707,80937.707,658.0
3,3_unfolding,data_5000nodes_0p2density,noopt,19,3_unfolding__data_5000nodes_0p2density__noopt__run19.json,80529093,80529.093,658.5
3,3_unfolding,data_5000nodes_0p2density,noopt,20,3_unfolding__data_5000nodes_0p2density__noopt__run20.json,80752620,80752.62,658.375
3,3_unfolding,data_5000nodes_0p2density,noopt,21,3_unfolding__data_5000nodes_0p2density__noopt__run21.json,81319800,81319.8,658.25
3,3_unfolding,data_5000nodes_0p2density,noopt,22,3_unfolding__data_5000nodes_0p2density__noopt__run22.json,80617276,80617.276,658.125
3,3_unfolding,data_5000nodes_0p2density,noopt,23,3_unfolding__data_5000nodes_0p2density__noopt__run23.json,81035696,81035.696,658.125
3,3_unfolding,data_5000nodes_0p2density,noopt,24,3_unfolding__data_5000nodes_0p2density__noopt__run24.json,81648199,81648.199,658.375
3,3_unfolding,data_5000nodes_0p2density,noopt,25,3_unfolding__data_5000nodes_0p2density__noopt__run25.json,81163579,81163.579,658.375
3,3_unfolding,data_5000nodes_0p2density,noopt,26,3_unfolding__data_5000nodes_0p2density__noopt__run26.json,80626628,80626.628,658.25
3,3_unfolding,data_5000nodes_0p2density,noopt,27,3_unfolding__data_5000nodes_0p2density__noopt__run27.json,80663626,80663.626,658.125
3,3_unfolding,data_5000nodes_0p2density,noopt,28,3_unfolding__data_5000nodes_0p2density__noopt__run28.json,81394168,81394.168,658.5
3,3_unfolding,data_5000nodes_0p2density,noopt,29,3_unfolding__data_5000nodes_0p2density__noopt__run29.json,80956528,80956.528,658.625
3,3_unfolding,data_5000nodes_0p2density,noopt,30,3_unfolding__data_5000nodes_0p2density__noopt__run30.json,81055779,81055.779,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,1,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run1.json,80873150,80873.15,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,2,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run2.json,81423400,81423.4,658.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,3,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run3.json,81027543,81027.543,658.625
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run4.json,80720451,80720.451,658.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,5,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run5.json,81624566,81624.566,658.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,6,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run6.json,84151115,84151.115,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,7,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run7.json,86267382,86267.382,658.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,8,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run8.json,80798738,80798.738,658.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,9,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run9.json,79598426,79598.426,658.0
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,10,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run10.json,80987100,80987.1,658.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,11,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run11.json,81503182,81503.182,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,12,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run12.json,80954771,80954.771,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,13,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run13.json,80462796,80462.796,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,14,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run14.json,79739698,79739.698,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,15,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run15.json,81480827,81480.827,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,16,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run16.json,81174911,81174.911,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,17,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run17.json,81066090,81066.09,658.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,18,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run18.json,81286337,81286.337,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,19,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run19.json,80878891,80878.891,658.625
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,20,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run20.json,81186477,81186.477,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,21,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run21.json,81096956,81096.956,658.625
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,22,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run22.json,81056012,81056.012,658.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,23,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run23.json,80050842,80050.842,658.5
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,24,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run24.json,80827492,80827.492,658.25
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,25,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run25.json,80921620,80921.62,658.625
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,26,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run26.json,81022505,81022.505,658.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,27,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run27.json,80617093,80617.093,658.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,28,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run28.json,80435860,80435.86,658.125
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,29,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run29.json,80448125,80448.125,658.375
4,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald,data_5000nodes_0p2density,noopt,30,4_overbodige_regels_en_conflicten_in_inequalities_weggehaald__data_5000nodes_0p2density__noopt__run30.json,80987591,80987.591,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,1,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run1.json,81244751,81244.751,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,2,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run2.json,82243498,82243.498,658.5
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,3,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run3.json,80751429,80751.429,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,4,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run4.json,80827558,80827.558,658.625
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,5,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run5.json,80484625,80484.625,658.5
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,6,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run6.json,80355865,80355.865,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,7,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run7.json,80621028,80621.028,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,8,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run8.json,80101689,80101.689,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,9,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run9.json,80119977,80119.977,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,10,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run10.json,81073328,81073.328,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,11,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run11.json,80769055,80769.055,658.375
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,12,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run12.json,80287270,80287.27,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,13,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run13.json,80742401,80742.401,658.375
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,14,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run14.json,80676286,80676.286,658.375
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,15,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run15.json,80461847,80461.847,658.375
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,16,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run16.json,81665481,81665.481,658.25
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,17,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run17.json,81585151,81585.151,658.5
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,18,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run18.json,81241933,81241.933,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,19,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run19.json,81832226,81832.226,658.375
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,20,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run20.json,80307841,80307.841,658.0
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,21,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run21.json,80585901,80585.901,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,22,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run22.json,81060315,81060.315,658.5
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,23,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run23.json,79775072,79775.072,658.625
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,24,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run24.json,81268459,81268.459,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,25,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run25.json,81065827,81065.827,658.375
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,26,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run26.json,80346368,80346.368,658.125
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,27,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run27.json,81251487,81251.487,658.5
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,28,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run28.json,79947105,79947.105,658.375
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,29,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run29.json,79987001,79987.001,658.375
5,5_adoms_weggehaald,data_5000nodes_0p2density,noopt,30,5_adoms_weggehaald__data_5000nodes_0p2density__noopt__run30.json,80458472,80458.472,658.25
7,7_original_unfolded,data_5000nodes_0p2density,noopt,1,7_original_unfolded__data_5000nodes_0p2density__noopt__run1.json,19501519,19501.519,653.5
7,7_original_unfolded,data_5000nodes_0p2density,noopt,2,7_original_unfolded__data_5000nodes_0p2density__noopt__run2.json,19457721,19457.721,653.25
7,7_original_unfolded,data_5000nodes_0p2density,noopt,3,7_original_unfolded__data_5000nodes_0p2density__noopt__run3.json,19437080,19437.08,653.0
7,7_original_unfolded,data_5000nodes_0p2density,noopt,4,7_original_unfolded__data_5000nodes_0p2density__noopt__run4.json,19357495,19357.495,653.25
7,7_original_unfolded,data_5000nodes_0p2density,noopt,5,7_original_unfolded__data_5000nodes_0p2density__noopt__run5.json,19428056,19428.056,653.375
7,7_original_unfolded,data_5000nodes_0p2density,noopt,6,7_original_unfolded__data_5000nodes_0p2density__noopt__run6.json,19356579,19356.579,653.125
7,7_original_unfolded,data_5000nodes_0p2density,noopt,7,7_original_unfolded__data_5000nodes_0p2density__noopt__run7.json,19343961,19343.961,653.125
7,7_original_unfolded,data_5000nodes_0p2density,noopt,8,7_original_unfolded__data_5000nodes_0p2density__noopt__run8.json,19597357,19597.357,653.125
7,7_original_unfolded,data_5000nodes_0p2density,noopt,9,7_original_unfolded__data_5000nodes_0p2density__noopt__run9.json,19343762,19343.762,653.5
7,7_original_unfolded,data_5000nodes_0p2density,noopt,10,7_original_unfolded__data_5000nodes_0p2density__noopt__run10.json,19219521,19219.521,653.5
7,7_original_unfolded,data_5000nodes_0p2density,noopt,11,7_original_unfolded__data_5000nodes_0p2density__noopt__run11.json,18973098,18973.098,653.625
7,7_original_unfolded,data_5000nodes_0p2density,noopt,12,7_original_unfolded__data_5000nodes_0p2density__noopt__run12.json,19244835,19244.835,653.25
7,7_original_unfolded,data_5000nodes_0p2density,noopt,13,7_original_unfolded__data_5000nodes_0p2density__noopt__run13.json,19345526,19345.526,653.375
7,7_original_unfolded,data_5000nodes_0p2density,noopt,14,7_original_unfolded__data_5000nodes_0p2density__noopt__run14.json,19356635,19356.635,653.25
